age,ethnicity,ethnicity_confidence,gender,gender_confidence,human_confidence,tag_location,url,user
13-19,white,82,female,98,67,"[51, 51, 13, 17]",6579,30
30-39,white,71,male,99,99,"[51, 25, 20, 21]",9867,19
20-29,white,81,male,99,87,"[32, 27, 14, 14]",9867,19
40-49,white,95,female,97,76,"[29, 28, 10, 10]",1135,95
13-19,asian,57,female,99,99,"[29, 37, 8, 6]",8533,95
30-39,asian,84,female,99,96,"[44, 37, 8, 6]",8533,95
20-29,white,45,male,99,99,"[49, 9, 12, 12]",10116,39
30-39,white,79,male,99,99,"[65, 60, 7, 7]",7011,39
13-19,white,69,male,87,63,"[14, 8, 10, 10]",7011,39
20-29,asian,47,female,90,93,"[26, 29, 13, 18]",10192,30
20-29,white,99,female,81,99,"[33, 19, 25, 25]",14161,88
30-39,white,98,female,91,96,"[59, 19, 25, 25]",14161,88
30-39,hispanic or latino,65,female,97,99,"[48, 46, 7, 7]",12699,67
20-29,black or african american,93,female,67,99,"[59, 40, 8, 8]",12699,67
20-29,white,98,female,99,99,"[48, 60, 7, 7]",12699,67
20-29,white,89,male,66,95,"[35, 34, 8, 8]",12699,67
40-49,white,77,female,57,99,"[18, 20, 21, 21]",398,102
20-29,white,91,female,99,99,"[47, 43, 6, 5]",14535,67
20-29,white,78,male,99,99,"[25, 39, 6, 5]",14535,67
13-19,asian,92,female,98,99,"[45, 48, 7, 5]",9178,102
20-29,south asian,60,female,99,84,"[33, 46, 7, 5]",9178,102
13-19,south asian,43,male,97,99,"[30, 9, 10, 9]",12248,97
30-39,white,82,female,99,99,"[65, 24, 25, 25]",9329,31
20-29,white,79,female,92,92,"[-9, 31, 41, 37]",9329,31
20-29,white,73,female,99,87,"[30, 26, 31, 30]",9329,31
20-29,asian,96,female,99,99,"[30, 15, 21, 18]",13677,25
20-29,white,99,female,99,99,"[30, 40, 15, 12]",852,25
20-29,asian,99,female,99,99,"[49, 36, 14, 12]",852,25
20-29,white,86,male,95,99,"[29, 15, 8, 8]",7273,0
20-29,white,99,female,99,99,"[48, 39, 6, 8]",10743,87
20-29,white,47,female,99,99,"[50, 43, 30, 30]",5207,16
20-29,white,83,female,98,99,"[22, 47, 25, 25]",5207,16
20-29,hispanic or latino,58,female,94,71,"[39, 19, 17, 17]",4564,16
20-29,asian,71,female,98,99,"[45, 66, 10, 8]",7608,43
20-29,white,55,female,96,98,"[37, 21, 17, 17]",8497,64
30-39,hispanic or latino,44,female,99,51,"[27, 22, 37, 29]",12464,64
20-29,white,93,female,99,77,"[50, 33, 30, 31]",14983,15
30-39,white,98,female,89,99,"[47, 26, 7, 7]",10113,0
20-29,white,81,female,99,99,"[42, 33, 8, 8]",10113,0
20-29,white,83,female,99,98,"[38, 38, 10, 10]",4370,57
30-39,white,95,female,98,96,"[41, 12, 10, 10]",3783,0
13-19,asian,82,male,99,93,"[40, 9, 12, 12]",10932,21
20-29,white,66,female,99,99,"[45, 9, 18, 14]",2550,90
30-39,hispanic or latino,50,female,99,99,"[33, 20, 12, 12]",3279,22
20-29,white,98,female,99,99,"[42, 9, 14, 15]",3279,22
20-29,white,99,female,99,99,"[8, 10, 44, 35]",1825,22
40-49,white,72,male,99,93,"[30, 9, 10, 10]",12605,28
20-29,white,71,female,99,99,"[52, 27, 12, 11]",6804,107
40-49,white,98,female,99,99,"[33, 28, 12, 11]",6804,107
0-12,white,86,female,99,99,"[46, 46, 12, 11]",6804,107
30-39,south asian,71,male,99,99,"[29, 19, 17, 17]",3741,28
30-39,white,78,male,99,99,"[55, 15, 17, 17]",3741,28
30-39,white,95,female,99,99,"[53, 7, 12, 12]",9021,107
30-39,white,92,female,99,99,"[31, 14, 10, 10]",9021,107
20-29,white,92,female,99,99,"[71, 21, 12, 12]",9021,107
13-19,white,97,female,97,99,"[49, 31, 14, 14]",9021,107
20-29,hispanic or latino,47,female,99,99,"[14, 29, 12, 12]",9021,107
13-19,white,99,female,97,99,"[36, 10, 12, 12]",8175,103
20-29,white,97,female,99,99,"[50, 13, 12, 12]",8175,103
20-29,white,43,male,99,99,"[61, 8, 21, 21]",9020,21
13-19,asian,99,male,99,98,"[7, 13, 17, 17]",9020,21
13-19,white,59,male,97,64,"[25, 11, 17, 17]",9020,21
30-39,white,77,female,99,99,"[27, 22, 21, 25]",3588,107
13-19,white,99,female,99,99,"[20, 80, 5, 5]",14697,33
20-29,white,99,female,98,99,"[69, 44, 10, 10]",14697,33
13-19,white,99,female,99,98,"[26, 81, 5, 5]",14697,33
20-29,white,99,female,99,98,"[29, 75, 5, 5]",14697,33
20-29,white,98,female,99,89,"[82, 45, 12, 12]",14697,33
20-29,white,79,male,97,90,"[53, 27, 10, 10]",9993,77
20-29,white,93,female,99,99,"[50, 47, 30, 30]",12443,82
20-29,white,90,female,96,99,"[19, 40, 37, 37]",12443,82
20-29,white,90,female,86,80,"[88, 62, 6, 6]",4666,63
40-49,white,91,female,99,99,"[56, 34, 7, 5]",10205,63
30-39,white,95,male,99,99,"[37, 28, 17, 14]",9671,26
30-39,hispanic or latino,51,male,99,99,"[3, 24, 21, 17]",9671,26
30-39,white,54,male,61,99,"[47, 12, 10, 10]",14836,109
30-39,white,97,female,81,99,"[40, 67, 12, 10]",1671,107
20-29,white,91,female,99,99,"[38, 34, 12, 10]",1671,107
20-29,asian,99,female,82,78,"[54, 29, 10, 8]",1671,107
13-19,asian,97,female,99,99,"[25, 43, 21, 17]",2574,80
20-29,asian,98,female,99,99,"[42, 45, 21, 17]",2574,80
13-19,asian,99,female,84,57,"[65, 45, 17, 14]",2574,80
20-29,white,96,male,99,96,"[36, 52, 6, 6]",2488,67
13-19,white,99,female,99,99,"[27, 7, 19, 25]",9273,14
20-29,white,98,female,99,99,"[39, 41, 7, 5]",1429,18
40-49,hispanic or latino,50,female,78,97,"[51, 41, 8, 6]",1429,18
20-29,white,65,female,92,86,"[82, 36, 7, 5]",1429,18
30-39,white,96,female,93,85,"[14, 40, 7, 5]",1429,18
30-39,hispanic or latino,35,female,99,62,"[52, 30, 7, 5]",1429,18
20-29,white,97,female,99,99,"[46, 33, 8, 12]",2812,67
60+,white,93,female,99,99,"[33, 46, 8, 12]",2812,67
20-29,white,96,female,98,99,"[49, 35, 15, 26]",4904,14
30-39,white,80,female,99,99,"[41, 23, 8, 15]",4904,14
20-29,white,81,female,98,99,"[17, 24, 7, 13]",4904,14
13-19,white,91,female,93,98,"[66, 3, 26, 46]",4904,14
13-19,white,46,female,99,94,"[27, 41, 12, 22]",4904,14
13-19,white,89,female,99,99,"[23, 6, 21, 21]",10665,7
13-19,white,96,female,99,70,"[47, 8, 21, 21]",10665,7
30-39,white,84,female,99,99,"[49, 18, 21, 17]",897,101
30-39,white,86,female,99,97,"[35, 20, 17, 14]",897,101
13-19,white,79,female,96,99,"[23, 36, 10, 10]",4915,18
13-19,white,97,female,99,99,"[9, 40, 8, 8]",4915,18
13-19,white,99,female,99,99,"[52, 35, 14, 14]",4915,18
13-19,white,99,female,99,78,"[35, 38, 12, 12]",4915,18
20-29,white,86,female,99,99,"[41, 14, 7, 6]",1235,18
20-29,asian,93,female,94,98,"[63, 43, 8, 6]",13081,80
20-29,white,94,male,99,99,"[47, 11, 8, 8]",7800,34
20-29,asian,98,female,99,99,"[9, 32, 30, 24]",8149,80
30-39,white,92,male,99,99,"[43, 9, 8, 8]",3820,34
30-39,black or african american,60,female,69,99,"[63, 6, 7, 7]",3820,34
30-39,white,94,male,99,99,"[65, 23, 9, 10]",4742,34
50-59,white,94,male,99,99,"[6, 30, 9, 10]",4742,34
30-39,black or african american,75,male,96,99,"[49, 27, 9, 10]",4742,34
20-29,black or african american,81,male,99,95,"[20, 27, 9, 10]",4742,34
40-49,white,67,female,99,99,"[54, 56, 12, 12]",6992,34
30-39,white,87,female,99,99,"[68, 56, 10, 10]",6992,34
20-29,white,74,female,99,98,"[33, 61, 12, 12]",6992,34
40-49,white,90,male,99,75,"[24, 44, 10, 10]",6992,34
30-39,white,90,male,99,74,"[51, 34, 10, 10]",6992,34
20-29,white,93,male,99,64,"[42, 46, 10, 10]",6992,34
20-29,white,85,male,88,99,"[10, 19, 25, 25]",14188,65
20-29,white,82,female,98,99,"[21, 30, 5, 5]",4006,29
30-39,asian,58,female,99,80,"[53, 33, 25, 20]",7284,43
30-39,black or african american,66,female,99,76,"[29, 39, 7, 7]",5848,43
0-12,white,99,male,94,61,"[40, 29, 12, 12]",8594,105
13-19,hispanic or latino,39,male,95,98,"[44, 29, 10, 10]",5205,66
20-29,black or african american,91,female,98,99,"[82, 54, 8, 8]",1870,47
13-19,black or african american,98,female,99,98,"[29, 12, 15, 15]",1870,47
30-39,white,72,female,99,99,"[33, 18, 10, 8]",8167,27
20-29,white,99,female,99,99,"[28, 40, 12, 9]",7748,27
30-39,hispanic or latino,45,female,99,99,"[54, 11, 8, 6]",7748,27
20-29,white,96,female,99,99,"[58, 37, 10, 8]",7748,27
20-29,white,94,female,99,99,"[62, 19, 10, 8]",7748,27
20-29,white,74,female,99,99,"[33, 14, 8, 6]",7748,27
20-29,white,74,female,99,98,"[30, 23, 10, 8]",7748,27
20-29,white,70,female,99,99,"[19, 39, 6, 8]",13507,27
20-29,white,53,female,60,99,"[67, 37, 6, 8]",13507,27
30-39,white,57,female,99,99,"[49, 33, 6, 8]",13507,27
20-29,asian,33,female,98,99,"[34, 40, 6, 8]",13507,27
20-29,white,73,female,99,92,"[27, 19, 37, 37]",4528,3
30-39,white,61,female,99,99,"[65, 16, 6, 8]",6177,27
30-39,white,74,female,99,99,"[79, 6, 7, 10]",6177,27
40-49,white,60,female,99,99,"[9, 13, 7, 10]",6177,27
30-39,hispanic or latino,57,female,96,92,"[46, 20, 6, 8]",6177,27
30-39,hispanic or latino,43,female,99,77,"[27, 14, 6, 8]",6177,27
30-39,white,88,female,99,99,"[30, 54, 31, 24]",13048,70
20-29,white,90,male,99,99,"[67, 32, 31, 24]",13048,70
30-39,white,87,female,62,99,"[-4, 57, 34, 24]",13048,70
40-49,white,92,male,99,77,"[10, 29, 25, 20]",13048,70
20-29,white,98,female,99,99,"[54, 13, 16, 21]",6011,53
20-29,white,98,female,99,98,"[34, 13, 16, 21]",6011,53
30-39,white,74,female,99,99,"[34, 54, 15, 15]",8209,53
40-49,south asian,54,male,99,96,"[67, 43, 31, 31]",8073,41
30-39,white,66,female,98,99,"[59, 29, 13, 18]",9824,72
40-49,white,90,female,55,99,"[24, 32, 16, 21]",9824,72
13-19,black or african american,85,female,89,99,"[32, 27, 3, 6]",7574,13
20-29,black or african american,97,female,86,99,"[60, 17, 3, 6]",7574,13
20-29,white,96,female,99,99,"[50, 35, 30, 24]",4683,106
13-19,white,88,female,95,98,"[16, 26, 31, 24]",4683,106
30-39,white,85,male,99,99,"[51, 13, 21, 21]",3045,20
30-39,white,85,male,99,85,"[25, 17, 17, 17]",3045,20
20-29,white,77,female,88,91,"[40, 26, 30, 30]",1460,70
13-19,white,98,female,99,99,"[23, 10, 44, 35]",1775,106
30-39,white,97,female,85,99,"[46, 20, 6, 8]",5899,70
20-29,white,92,female,98,93,"[36, 35, 10, 10]",9130,19
30-39,white,75,female,99,99,"[36, 8, 25, 20]",11055,40
20-29,asian,94,female,99,99,"[17, 20, 7, 7]",3931,44
20-29,white,89,female,99,99,"[86, 27, 7, 7]",3931,44
20-29,hispanic or latino,32,female,97,99,"[66, 17, 7, 7]",3931,44
40-49,south asian,37,male,99,99,"[80, 20, 6, 6]",3931,44
30-39,asian,99,male,99,97,"[44, 14, 10, 10]",3931,44
20-29,asian,81,female,97,74,"[28, 16, 8, 8]",3931,44
30-39,white,99,male,93,98,"[10, 65, 12, 12]",7578,24
20-29,white,92,female,97,56,"[81, 69, 6, 6]",7578,24
30-39,white,88,female,99,99,"[23, 18, 21, 21]",8528,40
13-19,white,82,male,99,99,"[53, 13, 25, 25]",8528,40
20-29,white,99,female,99,54,"[52, 68, 6, 6]",12572,24
20-29,white,92,male,86,99,"[47, 26, 7, 7]",5114,92
20-29,white,92,male,99,99,"[22, 25, 6, 6]",5114,92
30-39,white,97,male,51,99,"[69, 40, 8, 8]",6144,48
20-29,white,62,female,94,97,"[72, 24, 10, 10]",6787,5
20-29,hispanic or latino,40,female,99,99,"[56, 25, 12, 12]",1124,5
30-39,hispanic or latino,31,female,99,99,"[32, 17, 8, 8]",1124,5
20-29,hispanic or latino,51,female,99,99,"[44, 23, 10, 10]",1124,5
30-39,hispanic or latino,53,male,99,96,"[19, 20, 10, 10]",1124,5
30-39,south asian,38,female,96,99,"[20, 32, 6, 6]",5297,100
40-49,south asian,69,male,98,68,"[45, 27, 7, 7]",5297,100
30-39,asian,86,female,99,95,"[71, 20, 7, 7]",14146,55
20-29,white,97,male,98,99,"[44, 21, 14, 15]",14241,1
30-39,white,99,female,97,67,"[36, 17, 12, 12]",14241,1
30-39,white,67,female,99,99,"[59, 11, 21, 21]",13192,55
30-39,white,98,female,99,99,"[21, 13, 17, 17]",13192,55
0-12,white,95,male,99,99,"[32, 8, 21, 17]",10437,55
30-39,asian,99,male,99,99,"[24, 33, 6, 6]",8564,1
20-29,white,49,female,90,96,"[84, 35, 6, 6]",8564,1
30-39,white,97,female,99,94,"[12, 35, 6, 6]",8564,1
30-39,white,89,male,98,65,"[78, 31, 6, 6]",8564,1
30-39,white,94,female,99,58,"[35, 31, 6, 6]",8564,1
30-39,white,99,male,70,99,"[47, 38, 6, 4]",2334,75
20-29,hispanic or latino,60,female,89,99,"[80, 37, 6, 4]",2334,75
20-29,white,93,female,99,99,"[23, 41, 7, 5]",2334,75
20-29,white,98,male,99,99,"[58, 32, 6, 4]",2334,75
30-39,white,74,female,99,99,"[70, 38, 6, 4]",2334,75
20-29,white,73,male,95,99,"[38, 32, 7, 5]",2334,75
20-29,black or african american,45,male,99,99,"[11, 32, 10, 8]",2334,75
0-12,white,95,female,97,74,"[75, 12, 15, 15]",8714,111
20-29,white,95,male,59,99,"[4, 50, 25, 25]",779,60
20-29,white,94,female,95,99,"[69, 20, 8, 8]",779,60
30-39,white,80,male,99,99,"[22, 10, 10, 10]",7994,6
30-39,black or african american,78,male,99,99,"[27, 56, 37, 37]",7994,6
20-29,black or african american,94,male,99,98,"[33, 29, 17, 17]",7994,6
40-49,hispanic or latino,33,male,99,95,"[73, 6, 10, 10]",7994,6
13-19,black or african american,97,male,99,87,"[51, 23, 21, 21]",7994,6
40-49,white,44,male,99,83,"[32, 1, 10, 10]",7994,6
13-19,hispanic or latino,60,male,99,81,"[3, 13, 17, 17]",7994,6
30-39,white,69,male,99,63,"[89, 0, 8, 8]",7994,6
20-29,white,74,male,99,50,"[35, 23, 21, 21]",6466,6
30-39,asian,99,female,99,99,"[36, 17, 12, 12]",157,107
20-29,white,62,female,99,99,"[57, 14, 12, 12]",157,107
20-29,white,96,male,99,99,"[21, 10, 17, 16]",12482,28
20-29,asian,36,female,98,99,"[52, 27, 14, 13]",12482,28
13-19,asian,95,male,99,99,"[58, 71, 7, 7]",6632,55
13-19,white,77,female,99,99,"[5, 26, 31, 30]",10539,107
13-19,white,97,female,99,99,"[40, 19, 31, 31]",10539,107
30-39,white,71,male,99,99,"[32, 31, 10, 10]",3263,28
20-29,asian,99,female,99,99,"[45, 45, 10, 10]",3263,28
30-39,white,90,female,81,54,"[51, 41, 7, 5]",4242,111
30-39,white,93,female,99,99,"[64, 25, 6, 6]",9333,2
20-29,asian,94,female,99,99,"[31, 51, 6, 6]",9333,2
20-29,asian,99,female,98,99,"[30, 34, 6, 6]",9333,2
30-39,white,55,female,99,99,"[75, 22, 6, 6]",9333,2
40-49,hispanic or latino,51,male,99,99,"[56, 21, 6, 6]",9333,2
30-39,white,65,female,97,99,"[50, 26, 6, 6]",9333,2
20-29,hispanic or latino,38,female,99,99,"[12, 52, 6, 6]",9333,2
20-29,white,72,female,99,98,"[45, 48, 6, 6]",9333,2
13-19,white,76,female,98,98,"[65, 49, 7, 7]",9333,2
20-29,white,65,male,92,97,"[17, 36, 6, 6]",9333,2
30-39,white,66,male,99,99,"[56, 50, 24, 30]",2785,111
30-39,white,52,female,91,99,"[38, 33, 6, 8]",2785,111
30-39,white,77,male,86,94,"[40, 3, 6, 8]",2785,111
30-39,white,68,female,82,83,"[52, 4, 6, 8]",2785,111
30-39,white,73,female,97,79,"[15, 45, 8, 10]",2785,111
50-59,white,99,male,81,96,"[16, 41, 38, 38]",1112,111
20-29,white,93,female,98,99,"[23, 26, 30, 24]",14082,74
20-29,white,98,female,99,95,"[56, 16, 25, 25]",4707,2
20-29,white,92,female,99,64,"[5, 9, 30, 30]",4707,2
20-29,white,81,female,99,99,"[45, 59, 12, 12]",5608,2
13-19,white,97,female,95,98,"[24, 9, 12, 12]",5608,2
30-39,white,99,male,97,80,"[49, 7, 12, 12]",5608,2
20-29,white,97,female,99,99,"[43, 15, 8, 8]",8469,2
13-19,white,81,female,99,98,"[62, 15, 8, 8]",8469,2
20-29,white,97,male,78,96,"[30, 14, 7, 7]",8469,2
30-39,white,57,male,99,99,"[92, 28, 5, 5]",13787,62
20-29,white,92,male,99,96,"[80, 30, 5, 5]",13787,62
40-49,white,99,male,99,88,"[61, 29, 5, 5]",13787,62
20-29,white,89,male,95,67,"[3, 29, 5, 5]",13787,62
30-39,white,75,female,99,99,"[52, 20, 12, 12]",3725,110
20-29,hispanic or latino,46,female,93,71,"[3, 31, 8, 8]",9379,110
20-29,white,94,female,99,99,"[49, 33, 12, 12]",4218,75
20-29,white,71,female,99,99,"[36, 28, 12, 12]",4218,75
40-49,white,77,female,99,99,"[7, 36, 6, 7]",13323,6
40-49,white,91,male,94,99,"[78, 29, 7, 8]",13323,6
30-39,white,98,female,99,99,"[34, 34, 6, 7]",13323,6
30-39,white,54,male,99,99,"[59, 29, 7, 8]",13323,6
30-39,white,87,male,99,99,"[46, 29, 6, 7]",13323,6
20-29,black or african american,80,female,96,98,"[25, 36, 6, 7]",13323,6
30-39,hispanic or latino,58,male,99,85,"[15, 33, 6, 7]",13323,6
30-39,white,85,male,99,86,"[90, 70, 5, 5]",4149,6
20-29,white,94,female,99,99,"[42, 45, 5, 5]",7014,103
20-29,asian,99,female,99,99,"[56, 30, 5, 5]",7014,103
13-19,white,61,female,99,98,"[27, 47, 7, 7]",7014,103
0-12,asian,51,male,71,96,"[63, 42, 5, 5]",7014,103
20-29,white,95,female,81,60,"[70, 36, 5, 5]",7014,103
20-29,white,58,male,99,98,"[53, 13, 25, 20]",4276,103
30-39,hispanic or latino,54,male,99,99,"[17, 13, 17, 17]",5026,28
30-39,white,92,male,98,95,"[65, 39, 15, 14]",5026,28
20-29,hispanic or latino,43,female,98,92,"[39, 39, 12, 12]",5026,28
13-19,hispanic or latino,44,male,98,99,"[48, 40, 5, 5]",2132,17
30-39,white,95,male,98,92,"[26, 42, 5, 5]",2132,17
13-19,white,66,male,99,64,"[71, 43, 5, 5]",2132,17
20-29,white,92,female,99,99,"[37, 27, 17, 17]",2358,4
40-49,white,97,male,97,64,"[66, 30, 5, 5]",2358,4
20-29,white,92,female,99,99,"[54, 27, 21, 21]",14554,4
20-29,white,66,male,99,98,"[25, 18, 21, 21]",14554,4
20-29,white,86,female,99,99,"[57, 33, 30, 30]",9147,4
20-29,white,90,male,91,54,"[11, 19, 37, 37]",9147,4
30-39,white,98,male,97,99,"[44, 38, 6, 6]",4540,17
30-39,white,77,female,99,94,"[52, 44, 6, 6]",4540,17
20-29,white,94,female,92,99,"[27, 10, 12, 12]",6718,107
20-29,white,95,female,99,99,"[43, 8, 10, 10]",6718,107
20-29,asian,98,female,98,91,"[63, 14, 10, 10]",6718,107
30-39,white,92,male,99,99,"[61, 33, 8, 8]",10577,28
20-29,white,94,male,99,99,"[23, 28, 10, 10]",10577,28
20-29,white,68,female,99,99,"[41, 39, 8, 8]",10577,28
30-39,white,61,female,99,99,"[39, 42, 21, 21]",1886,109
20-29,white,68,male,92,99,"[31, 29, 17, 17]",1886,109
20-29,white,91,female,99,99,"[39, -3, 25, 25]",908,107
30-39,white,59,female,99,99,"[55, 67, 8, 6]",2942,107
20-29,asian,98,female,99,99,"[27, 38, 25, 20]",3870,80
30-39,white,91,male,99,99,"[19, 16, 23, 25]",6873,34
20-29,white,80,male,99,99,"[52, 23, 19, 21]",6873,34
20-29,white,88,male,99,99,"[64, 17, 25, 20]",14127,34
20-29,white,70,male,99,99,"[34, 32, 15, 14]",12298,47
20-29,white,62,female,99,99,"[51, 20, 21, 21]",2996,65
20-29,white,88,female,99,97,"[27, 13, 21, 21]",2996,65
13-19,black or african american,95,female,97,99,"[7, 23, 37, 30]",9642,47
30-39,white,96,female,98,99,"[50, 27, 30, 25]",9642,47
20-29,white,63,male,99,99,"[63, 28, 10, 10]",13174,34
40-49,white,87,male,99,98,"[49, 37, 8, 8]",13174,34
20-29,white,86,male,99,97,"[26, 31, 8, 8]",13174,34
20-29,hispanic or latino,46,female,98,95,"[72, 23, 6, 8]",11,45
30-39,white,45,female,98,88,"[6, 21, 7, 10]",11,45
20-29,white,46,female,77,80,"[21, 19, 6, 8]",11,45
40-49,white,92,female,96,68,"[87, 16, 7, 10]",11,45
30-39,white,90,female,74,62,"[57, 16, 6, 8]",11,45
20-29,hispanic or latino,40,female,99,99,"[20, 14, 12, 12]",13273,45
20-29,white,98,female,99,98,"[40, 10, 12, 12]",13273,45
20-29,black or african american,99,female,98,97,"[65, 10, 12, 12]",13273,45
40-49,white,73,female,98,97,"[49, 35, 21, 21]",10701,76
20-29,white,75,female,99,74,"[4, 25, 25, 25]",10701,76
30-39,black or african american,61,female,83,99,"[42, 17, 7, 7]",11130,76
50-59,white,98,male,86,99,"[30, 17, 6, 6]",11130,76
40-49,white,95,female,82,98,"[63, 13, 6, 6]",11130,76
20-29,white,53,male,94,87,"[12, 15, 7, 7]",11130,76
30-39,white,99,female,99,99,"[3, 30, 20, 30]",7875,76
30-39,white,99,female,97,99,"[47, 22, 17, 25]",7875,76
20-29,white,53,female,99,98,"[22, 8, 14, 21]",7875,76
13-19,white,99,female,99,97,"[69, 12, 20, 30]",7875,76
40-49,white,54,male,99,99,"[26, 38, 7, 12]",12725,42
30-39,white,63,female,99,99,"[66, 42, 7, 12]",12725,42
40-49,hispanic or latino,76,male,99,99,"[40, 34, 6, 10]",12725,42
30-39,white,79,female,99,99,"[58, 37, 5, 9]",12725,42
20-29,black or african american,83,female,98,71,"[20, 31, 21, 17]",198,47
30-39,white,61,female,99,99,"[30, 33, 25, 22]",1280,53
20-29,hispanic or latino,64,female,99,99,"[67, 43, 6, 7]",296,73
13-19,white,99,female,99,99,"[46, 38, 8, 8]",296,73
30-39,white,54,female,99,99,"[81, 43, 6, 7]",296,73
20-29,white,74,female,99,99,"[61, 32, 10, 10]",3065,42
20-29,white,91,female,99,98,"[48, 27, 10, 10]",3065,42
20-29,asian,99,female,98,50,"[31, 29, 17, 17]",13317,68
20-29,asian,79,female,99,99,"[51, 13, 21, 21]",13203,68
20-29,asian,86,female,99,97,"[41, 23, 17, 17]",13203,68
20-29,asian,96,female,99,99,"[10, 16, 53, 53]",6968,68
30-39,white,97,female,89,99,"[62, 32, 8, 8]",4490,84
20-29,asian,62,female,86,97,"[35, 29, 7, 7]",4490,84
20-29,hispanic or latino,55,female,99,99,"[57, 18, 12, 12]",8409,84
30-39,white,99,female,99,99,"[37, 19, 10, 10]",8409,84
20-29,hispanic or latino,47,female,99,97,"[20, 13, 12, 12]",8409,84
30-39,white,98,female,99,97,"[43, 49, 15, 21]",9418,53
20-29,asian,74,female,96,99,"[60, 16, 7, 5]",12385,108
30-39,white,98,female,99,99,"[58, 23, 10, 8]",6637,72
30-39,white,61,male,99,96,"[23, 35, 21, 21]",9688,19
30-39,white,79,female,99,99,"[43, 19, 17, 17]",12612,0
0-12,white,91,male,99,99,"[21, 42, 14, 15]",12612,0
0-12,white,92,male,97,79,"[42, 50, 12, 12]",12612,0
20-29,white,97,female,99,99,"[11, 11, 37, 37]",8256,0
30-39,white,35,female,99,79,"[40, 57, 5, 7]",229,25
40-49,white,66,male,99,99,"[55, 16, 8, 6]",6042,95
20-29,asian,90,female,99,99,"[68, 29, 7, 5]",6042,95
40-49,white,94,female,91,81,"[36, 15, 8, 6]",6042,95
0-12,white,50,male,99,72,"[16, 23, 11, 17]",9261,44
20-29,asian,38,female,99,99,"[27, 22, 5, 7]",6911,95
30-39,asian,90,female,99,99,"[70, 25, 6, 8]",6911,95
30-39,asian,66,male,99,97,"[17, 21, 7, 10]",6911,95
30-39,white,50,male,99,61,"[75, 27, 9, 12]",6911,95
20-29,asian,96,male,99,58,"[85, 34, 11, 14]",6911,95
20-29,asian,58,female,99,53,"[36, 16, 5, 5]",9183,90
40-49,white,96,female,99,99,"[19, 47, 25, 25]",6757,71
20-29,white,77,male,99,60,"[43, 33, 31, 31]",6757,71
0-12,white,99,male,87,91,"[6, 15, 77, 77]",4694,104
30-39,white,78,female,99,99,"[51, 20, 8, 8]",2124,31
30-39,white,96,male,99,99,"[39, 12, 8, 8]",2124,31
20-29,hispanic or latino,50,female,99,99,"[30, 20, 14, 14]",392,90
20-29,hispanic or latino,80,female,99,99,"[11, 19, 14, 14]",392,90
20-29,white,66,female,99,97,"[58, 20, 14, 14]",392,90
20-29,white,95,female,99,99,"[82, 24, 10, 12]",14214,90
30-39,white,91,female,99,99,"[9, 25, 10, 12]",14214,90
30-39,white,86,female,99,61,"[46, 5, 12, 11]",5218,22
20-29,white,98,female,99,99,"[8, 6, 44, 35]",6198,22
30-39,white,76,female,99,99,"[73, 22, 7, 7]",8651,82
50-59,white,96,female,99,75,"[19, 20, 7, 7]",8651,82
20-29,white,99,female,96,99,"[27, 39, 8, 6]",5282,87
20-29,hispanic or latino,35,female,99,94,"[58, 14, 44, 35]",10658,48
13-19,white,99,female,99,99,"[75, 25, 21, 21]",11316,87
20-29,white,98,female,93,96,"[80, 73, 21, 21]",11316,87
13-19,white,99,female,99,87,"[25, 27, 21, 21]",11316,87
20-29,white,97,female,97,86,"[30, 73, 21, 21]",11316,87
13-19,white,96,female,99,99,"[35, 34, 37, 31]",9454,87
13-19,white,97,female,99,99,"[67, 51, 31, 26]",9454,87
30-39,black or african american,72,male,93,99,"[11, 61, 12, 12]",7759,5
20-29,hispanic or latino,45,female,99,99,"[78, 57, 8, 8]",7759,5
20-29,black or african american,56,female,99,99,"[53, 57, 7, 7]",7759,5
20-29,black or african american,63,female,99,98,"[66, 57, 8, 8]",7759,5
30-39,white,91,female,78,96,"[22, 15, 5, 5]",7759,5
20-29,hispanic or latino,44,female,99,79,"[42, 59, 5, 5]",7759,5
